user_id,product_id,preference
532548647,2538,1
515661609,68,1
559426147,275,1
559788788,4591,1
559427221,1200,3
555949648,194,1
550572206,3329,1
516114262,5243,2
512556396,2606,1
529413752,986,1
512652376,1737,1
555550750,1205,2
554280702,5931,2
540614086,5133,1
527342746,1632,1
547588210,4505,11
519266557,1836,2
521682175,3773,1
514264448,4064,3
540663524,5377,6
522102958,4151,2
561626957,1625,14
518896832,767,2
548265655,1487,1
514721092,2955,2
516119953,1688,2
514010245,4163,2
526040488,2262,1
542347718,535,4
555108353,2860,1
544348327,530,1
513693138,158,2
550605590,5584,7
526843659,5242,1
514238663,2638,1
518480003,2714,1
539151213,256,3
535522066,2672,26
512643699,2946,1
538369429,4392,4
517181887,1271,1
554232767,2743,2
512506259,5793,67
512393076,5016,1
515172762,4936,1
512572592,4838,1
512927024,4083,1
512861469,4838,5
512377260,3764,1
512538521,1528,1
552487245,5650,2
527220211,5622,1
514238948,5331,7
518457201,2517,5
556396540,494,4
557051546,115,15
512506398,1519,8
523972175,1189,1
526541032,3613,1
514265156,2425,13
527510333,1889,1
553487042,1481,3
515661609,2645,1
529208050,3964,3
514745260,3082,3
513428096,1708,2
531834936,130,22
531834936,1165,2
513304382,1938,2
513383570,628,1
515278903,4536,2
555140963,362,1
515731292,549,1
541129043,1974,1
555019379,4467,7
526932869,4030,14
530717124,1200,1
532807398,1818,3
512782496,2724,1
560385694,2901,1
518361984,2763,3
515631457,4453,26
550956439,5575,3
512633977,3773,3
516878658,1543,1
534335288,5756,2
518802869,5679,1
529839452,1938,36
513179975,3980,4
512416626,261,1
536388583,2754,3
545841060,960,2
557395932,2672,198
514634355,5441,1
512881916,4514,1
514518079,5369,1
513133050,4948,10
549922696,3416,1
530907950,1636,16
555466615,3905,6
527172676,4403,5
559503296,5612,2
540034219,2580,1
512980445,547,2
513038849,724,1
543745132,1533,2
513344295,4454,1
512564712,201,1
512532225,2180,1
543202508,102,3
518731154,4367,1
536552622,5584,3
540629174,165,4
522253723,1413,1
513176796,4467,1
512888193,2443,2
513237922,5016,38
514428225,4881,52
555177646,4433,1
517198917,2763,2
514829906,1083,2
558223329,2763,1
523970561,2443,5
516144589,1177,1
555373493,2301,3
512393076,4454,1
561587750,201,2
512423721,1282,3
558994472,5131,3
512375986,5149,1
543745132,1476,3
519315719,1481,2
515172762,2761,1
512373660,4558,10
535376857,5740,3
556353581,1218,2
530016947,4962,9
520958328,1754,6
514268020,3836,2
546270188,1939,19
561855420,1218,3
531193893,4107,79
513434408,547,1
513465064,4841,4
516243939,1200,1
512944480,2943,2
514062275,537,1
545030026,2325,1
513874940,1196,8
513735858,5131,2
517672882,5495,2
556093292,4806,2
541185453,4948,1
536174615,147,1
512421046,5195,1
512594782,5671,5
519935971,2680,2
514331332,1455,2
513586787,2638,1
540083024,3972,1
559427221,521,2
516810731,3963,6
517672882,5441,1
547879110,3627,1
512833841,3905,2
516243939,3836,1
531680323,5608,1
512791916,1752,4
559025797,1103,6
512564712,2672,2
540629174,196,2
512737819,3609,3
512446128,1505,3
512436802,2860,14
512364002,769,1
512457485,4129,2
512533763,530,5
543032849,1625,12
541984382,2375,3
560372761,248,3
540071125,1522,39
543509513,3262,1
515932498,3609,3
525132441,4951,1
535922489,3139,7
513379798,4467,1
518815408,271,6
516011648,5136,3
542429103,201,1
555160240,5793,87
516411697,2877,1
552808520,201,1
545614761,1680,2
542298097,2151,1
516600259,4569,14
513255323,1021,3
552647741,771,1
512771194,4912,1
558680832,4274,2
555349816,2756,5
512802137,2633,59
513013138,1165,1
515064261,1543,1
515932498,4951,2
514193602,3914,1
514402940,139,2
513455156,2668,5
512405443,2535,1
514722553,4896,3
531816202,3963,14
540954289,1422,2
529086431,1867,4
543907645,5016,4
541581735,5293,1
516668297,5584,4
517317154,3489,1
561844591,3393,1
530625135,181,1
555713737,233,1
512833841,1974,14
560857252,5134,1
522267006,494,2
513006204,5517,15
512471329,114,1
516770156,2276,6
549556484,2992,2
539157214,2641,16
520953519,1677,4
549372171,1680,3
557880508,656,12
542824833,4912,2
529413752,3961,2
512747113,264,4
525308068,4881,34
513489890,1189,1
515601425,4062,1
557149231,5584,10
513038849,1108,3
512898278,2058,5
544390093,4737,5
513015593,5818,1
514342635,59,2
514265156,2406,2
534490653,1739,3
513179975,712,1
554941910,5320,5
512457485,3836,7
512845736,4838,3
516878658,235,1
558223329,547,2
513255323,4841,3
516327512,2656,1
533473182,5236,1
512565330,3316,3
518883347,3947,1
548706417,4007,3
512496899,5834,2
515601425,1760,3
557428467,99,4
541185453,5834,2
513259213,1884,1
547699738,206,8
548551184,5793,10
538043243,4623,14
513420210,4274,1
513323487,994,2
515470155,4812,2
560330405,174,12
516668719,2655,64
518438765,5679,1
519854482,1752,1
517092039,1582,2
547588210,555,2
513183733,5616,3
514062275,422,3
512421046,4149,3
557484403,5731,21
544597029,194,2
549377568,1959,5
514043582,209,1
516144589,5575,1
512591784,2725,2
513900355,3438,1
512594782,4785,3
513455156,130,17
512660337,1632,30
555597248,1718,2
514099676,5479,7
548460223,2641,4
512986944,275,3
552384603,2580,20
514148999,5385,1
513081042,968,2
521109179,5268,11
513261689,1754,11
534876567,4569,8
514341413,2681,6
521196674,174,2
519209046,5742,1
545994621,2946,5
512743028,3835,6
551783419,4356,4
558216853,2443,7
561221681,5377,1
518835947,2774,2
512944480,3116,1
522267006,2698,3
538537672,1282,9
523374420,1233,1
530681876,377,2
513242435,3216,2
536844761,1481,96
542485927,1694,3
514994590,1952,1
560372761,5441,2
553864723,4785,2
551725843,1545,1
513427089,512,2
515278903,5479,4
516743656,4129,2
519780241,5817,28
536552622,5195,1
514913366,657,2
523238415,4392,2
539758332,1466,1
517403657,1688,1
512547126,1891,21
512375019,2681,2
517763276,898,8
536844761,1414,9
512538521,2763,5
514897043,3797,3
513272046,2647,1
513701900,5449,2
512983956,5264,1
514268020,3000,1
513012935,2662,5
561102380,3928,1
518551218,1122,1
537941454,1690,1
512747113,262,1
514265156,1757,26
534058376,4107,3
534757901,4456,1
513237922,4086,2
518511170,5742,17
512372224,4806,1
542099898,3001,5
514200590,2672,6
558097670,5612,4
514040181,2743,27
544390093,160,6
564749784,4252,1
513609379,5016,1
532177856,247,1
513056897,2630,1
555483683,1636,1
513107821,4064,3
515073848,2701,3
553287247,1032,4
551487791,1763,15
512393542,5739,1
539758332,130,3
512694265,5931,59
515937112,2571,2
519054679,3065,1
518480003,4635,4
512812677,1836,2
561287846,5894,1
541389403,1288,2
523713791,2668,4
512918721,1972,2
536388583,5828,3
552892681,5188,13
534098001,262,3
540071125,1542,26
545567933,130,6
513022543,1549,2
521198170,5131,1
516119953,2571,4
518900998,1754,2
535916311,967,1
530856686,537,2
547464411,661,4
561587750,2665,10
514629713,5358,5
535877513,5816,1
513259213,5369,3
519054679,3691,2
514493279,3613,17
529356488,2389,5
538537672,3065,4
513619654,1113,2
554817028,4547,1
515501431,2655,1
515937112,275,1
546743418,5554,3
514732849,5335,1
546712086,5261,1
540622779,217,2
561596448,2650,2
540460009,1100,1
514933697,4384,1
542402864,5058,2
560372761,5893,2
512484189,3836,2
560426451,1415,1
513133050,1177,9
514016659,5242,3
515278903,5020,2
546300558,4244,1
556059280,5793,48
551649796,2443,1
532714334,1889,3
513682042,2672,78
551335553,995,2
558214471,3489,24
545766064,1466,1
518883347,1418,4
548754644,4812,4
547766040,5188,4
555824577,2571,8
561975776,1323,1
512432515,2946,2
513641608,2673,2
512486103,2725,1
512589372,5441,2
515631457,5149,1
512638574,2531,2
517604119,3316,1
519142090,2647,3
515631569,2831,1
512375299,530,1
525772789,247,1
518731154,2556,1
517198917,2370,2
533895654,5828,2
539456237,1754,11
515172430,2752,3
512475871,547,24
513056897,4934,2
523923146,2389,2
524278450,3961,2
513687239,374,2
546159478,1455,3
530460823,4483,1
549017066,2955,1
514730793,68,1
514978985,1753,6
513603954,2528,8
529017488,3602,1
513434408,1176,1
513874398,1543,18
513911395,1292,3
552990364,719,1
514986856,5853,1
547199156,5793,22
515932498,5279,2
515960471,2420,6
527354816,204,3
514200590,2349,2
551475693,3026,5
514745260,5259,1
516598317,5308,1
512373142,5418,1
518934313,3843,2
536080702,214,3
513514381,2656,1
534420824,2672,4
513566679,5385,4
513036979,4997,1
561782859,1889,2
514094277,2420,24
555122898,1292,1
559087078,629,1
514994590,2138,4
543134639,3961,5
515458674,1542,12
536916502,5608,1
522366601,1197,2
547032774,1766,12
533306384,4834,1
513363405,5567,1
537415950,2681,26
530016947,1030,8
522819133,984,7
542048657,2743,64
512808322,3963,1
518793225,4948,7
518859006,4061,1
513344921,3757,2
553473300,2623,2
520274905,1455,1
514533134,1966,41
520650081,5188,4
558223329,68,1
527510333,1694,1
516778929,2318,1
512998929,2745,3
537415950,2672,14
514666526,115,8
513874940,1752,3
514402940,2653,1
554232767,233,7
521204398,2541,5
513735858,4398,5
512704271,1597,2
512405443,5622,2
535171390,1044,1
515602699,115,2
540847699,377,1
542795236,1455,3
524529546,5293,22
542339617,1729,1
513038849,264,3
512533931,3928,2
543032849,1822,1
514023876,3893,3
530016947,88,1
555723569,1072,3
529150646,4064,2
556487328,1763,5
521133517,4610,1
512681735,2583,1
546159478,590,13
512558789,5149,2
515363984,248,10
560136699,5479,2
512855437,5441,1
541207057,2375,1
551125867,2720,2
512858746,160,10
546785881,1189,10
539491902,4244,5
513146924,115,7
554509157,2349,4
529086431,2375,2
544269600,936,2
524529546,494,6
515278903,1939,1
540472896,5132,1
512715942,1765,7
512377260,257,8
513417271,2763,11
551783419,2314,2
542298097,5793,25
526204360,1974,1
512704271,1760,5
551536269,590,2
549403795,3608,1
513058660,2689,5
532177856,5268,1
515064261,2963,1
557140025,217,1
524529546,2655,40
513952828,3835,2
521109179,3961,4
535384611,1487,3
513262194,2672,4
513076697,5793,222
530137246,5057,12
519458771,2681,100
530460823,5608,2
520950354,5941,1
513696965,5608,8
555367699,214,1
513133050,4454,4
512857669,5679,8
522366601,2541,4
512377508,5385,18
556832704,3947,3
513590675,1747,8
561541981,2641,1
519935971,2672,23
516770156,235,1
513107821,5188,1
563246226,5731,1
548706417,5131,1
519244189,158,1
513068111,4209,5
535164312,547,4
526625700,2349,1
524261028,3544,1
513693138,2638,1
512609720,5293,3
533306384,4778,1
539316633,2443,2
541762035,3972,2
526625700,1178,2
522114280,798,3
513099504,3914,2
556796217,5746,3
513325117,4551,1
512823199,5492,1
518835947,5225,1
512725178,3624,6
553096806,3764,1
563246226,204,1
513262194,252,4
513261689,5369,1
554159294,68,3
548816322,1477,1
557880508,4433,25
513015593,5793,24
547246175,2861,2
517763276,4707,1
550624453,4366,1
530275030,5369,22
514998115,5469,1
512760537,5584,2
513609379,4405,7
513040391,2571,1
528024017,1624,2
557428467,2957,4
515535369,3893,4
531664826,166,5
547219881,1189,2
512859052,3989,1
553287247,2668,9
515107212,1733,4
522253723,5268,1
540472896,371,2
556502220,1728,1
536456050,4456,3
558353877,2138,4
560555609,551,5
535376857,3794,1
542601930,994,2
516313734,1218,2
514341413,2641,53
512769460,2020,1
534803729,3961,1
557649509,1205,4
558256319,371,4
545614761,1718,1
513588006,4729,4
513566679,174,1
512445078,521,1
513701900,5377,1
530628111,1938,11
513099504,2343,1
521932171,4412,4
513141918,2774,4
563788223,1218,8
514994590,1090,3
560385694,5649,5
525304287,2774,3
520953519,5931,12
512377411,669,2
530460823,3489,2
512426470,1269,26
547471941,2672,3
512432515,4058,12
540472896,5369,3
513484320,5469,2
556093292,201,2
551795855,5575,3
514313044,610,6
549017066,1090,3
515207489,2647,3
556258685,2619,2
556093292,1747,2
515159690,2672,2
556796217,5793,30
551487791,603,3
527432507,3881,1
515731292,5931,4
512535530,272,2
537901960,3981,3
513093143,521,1
512604879,769,3
514341510,3613,1
554159294,374,3
512986890,3797,2
516640548,5331,9
552661667,2962,1
512535530,655,1
514921803,3000,5
524387614,1072,3
513913260,4405,1
518480003,423,1
513757665,1505,1
551110625,4884,4
514966854,3108,11
512791572,4626,6
552384603,2676,20
552990364,4523,1
512363624,1579,12
523582366,3773,104
514196273,1533,1
512483288,1718,10
512430872,557,47
521932171,4427,2
513185782,261,3
551649796,1680,2
513900355,271,1
538043243,2329,3
513492489,5,11
512401084,1351,1
512794803,1365,1
520805796,1113,1
542176882,1189,1
544348327,1398,1
512855437,2758,2
513794300,1995,1
513761344,152,6
547415012,1677,6
513457577,5435,2
513416856,2746,3
512482439,261,2
512420902,4510,3
533988788,3893,1
524274861,3544,3
512571630,1730,2
514634355,3721,93
513900355,4707,1
561331807,174,1
547559474,1497,2
558142919,2012,1
513304382,5616,1
557149231,2750,2
520292599,4030,6
560201908,264,2
514428225,4459,1
514010245,1728,6
534098001,3893,1
513611029,1768,4
516856902,4454,9
514412671,4456,1
540472896,4623,1
513919366,2402,13
514812336,2992,1
512482525,3916,2
514665679,5759,1
555534022,1718,2
539737415,1818,17
546442626,4064,2
545864893,120,1
547089493,2681,2
512424032,2665,4
557654807,2672,21
517622495,1455,3
550799933,2743,2
515588608,3108,7
551783419,1480,1
512380225,5570,1
513306415,2725,2
513220543,4210,1
516597413,2680,6
561132402,1754,9
557901526,5501,3
513510112,2533,3
513272046,1672,2
521196674,5259,122
551402149,3928,1
524019139,1292,2
555140963,555,2
552720267,262,6
553096806,993,1
527188437,971,1
528447472,5125,2
529356488,1753,1
542442775,1218,1
556683387,5195,1
512503114,2655,9
514765504,1403,4
524555769,5441,1
558223329,1636,2
554478732,5716,4
512898278,2425,9
513605798,3919,86
513563215,5793,25
512450470,5236,3
512401084,3969,8
514664855,5756,71
512739325,3082,15
515661609,3594,2
515184897,494,2
524438413,652,17
514913366,1113,2
561295855,3346,2
560857252,1399,1
514926555,4655,1
513176254,5369,3
553143642,3797,1
513490494,5293,2
558160408,2672,1
530599462,5702,2
546270188,2113,70
517444441,1189,2
512416626,256,1
534420824,3182,1
514664855,4314,1
556657697,2698,14
515954723,4536,2
561855420,4961,5
512801900,4201,1
512970632,4433,3
561541981,5725,2
513331469,5293,1
520953519,2638,1
538130602,1974,17
532769022,2756,2
514978985,1974,1
516082095,1891,1
513713787,377,3
522474139,1867,4
513503095,1463,9
513816215,77,7
512619989,719,3
512934756,1959,2
512506259,5264,4
520424822,5793,26
559103641,2831,1
549356080,4483,1
543134639,77,14
512539956,130,1
521041111,4064,3
513607688,3773,1
512820663,4252,6
512543680,3108,3
560372761,5793,25
513022543,2569,1
537545976,3556,1
554817028,4881,5
513179975,5369,1
515501431,5369,2
541344823,2425,2
560854152,4454,2
545720085,934,1
512453227,2743,1
512377411,3000,2
525290088,2058,1
547406463,2758,11
522017331,5622,1
516300733,798,1
512886883,754,3
513388931,214,1
514010245,2238,3
548737114,2325,3
541431175,5479,1
549526577,2662,5
512660337,1420,1
541581735,1177,1
512881916,2861,8
518124694,5790,5
554941910,3171,2
554589028,1769,4
547855435,114,1
563901352,2443,1
518656157,3726,4
530681876,1742,1
531531471,70,1
552892681,2861,17
513406155,1012,1
560330405,601,7
514292240,551,2
518802869,5793,283
518429775,5828,1
549983681,4691,1
513987998,3082,3
548754644,1197,1
514264448,2535,3
542347718,545,6
529208050,130,2
513489890,2698,1
512998929,271,1
513245367,4884,6
556658830,3026,1
514184155,3613,19
539151213,2655,50
559560466,614,27
517659222,3108,9
547089493,422,1
558104441,88,1
545493702,5622,28
554232767,5671,3
513733580,4107,4
524438413,3931,8
550362373,5893,1
561274293,5495,2
512850893,5679,5
521451601,1672,1
525047134,2406,11
558847902,5449,2
563680797,235,1
550799933,3843,1
546159478,5612,6
555597248,3973,1
512800616,2711,4
513607688,5931,4
543032849,3608,38
512804846,3650,3
559575286,5495,1
517663297,2634,1
558142919,3000,2
513753992,3914,2
512916666,1484,7
523423237,4569,2
555140963,5479,1
545493702,5772,30
558214471,5073,1
513465064,5793,40
512886490,115,2
518480003,2593,8
529024659,4558,1
533689881,259,1
514171614,4656,1
516662020,115,1
512693748,5073,1
544607299,1974,4
513024219,5739,1
533768931,3928,1
543745132,5671,1
513765053,5259,7
520332112,3726,3
555713737,2653,1
555723569,2378,1
513379798,1742,3
513753992,5853,2
519244189,3082,22
513255323,3153,15
516313734,496,6
513040391,3034,1
559426147,2763,3
543459553,1606,20
512576856,5793,55
512684520,535,1
547766040,198,65
513176254,3881,1
547464411,2860,3
516198721,256,1
512980445,92,3
514634355,3836,1
560385694,547,3
513417271,1415,4
513320772,2641,7
512754042,2668,5
544269600,4252,2
513502846,1422,1
512377260,3591,1
512792386,3691,18
558810952,5280,5
521394493,1757,2
525308068,5793,166
513611029,70,3
512375986,4551,1
531285916,5575,1
512414255,70,2
512825614,130,1
513012935,4064,5
537800791,4961,2
534876567,532,1
512859052,201,1
517049349,1636,5
546423036,1119,2
513304382,5762,2
513562703,5293,3
513348408,788,1
555514716,5946,2
512523303,2671,2
512971480,5414,1
525371165,2262,1
514238663,1476,4
524555769,5268,1
512568583,2767,2
540083024,3850,1
546815216,5066,1
542259627,2623,2
557855228,4086,1
541389403,717,2
513053986,4635,3
526162541,5411,3
515064261,1718,1
513598544,5679,5
513262194,1729,98
563380151,1287,1
515207489,5772,4
535164312,66,1
518387793,5742,24
535080356,2672,1
542181000,469,2
522267006,2672,9
561782859,5188,4
516348229,639,1
533325131,4433,1
517532908,4128,4
556796217,2681,7
553423950,1484,2
550375491,4244,3
512694778,5441,1
530137246,5492,1
514238663,1597,2
513005579,5793,12
512811946,5385,1
518793225,2722,31
515458674,5554,7
513282407,628,4
559066029,5293,1
514377205,5931,27
521343369,70,4
535916311,2641,19
512696510,2758,2
556093292,5679,28
513919366,4752,27
512458613,5149,2
513163005,217,8
549562820,4838,8
558057992,3416,2
512383775,2443,7
544469945,3893,39
556991276,2638,6
513603954,5149,2
514897043,1455,3
516650918,3893,1
552319585,986,3
515302129,1995,2
550117627,2963,10
524889163,217,5
512559342,1481,1
544645852,661,1
542402864,4490,7
516810731,5107,4
521343369,3726,1
557317805,2860,4
517103099,2535,1
559066418,1822,2
558959900,1526,5
537473939,4569,4
533325131,2962,2
514253179,2955,11
516634496,123,1
559292164,2667,5
538805593,4130,4
513379798,2425,2
555330185,206,1
535171390,2662,19
534394868,1200,3
561587750,248,4
547627764,5154,2
516668297,2763,2
561287846,2641,70
514218268,114,1
512543680,518,2
512850893,3961,1
514518079,256,5
512980445,2861,4
512394015,4398,2
558434831,3928,1
548116094,194,1
518693611,217,1
547466777,1884,5
533805909,1579,3
555597248,2571,13
540749410,196,2
520292599,2362,6
525814267,4353,1
512748715,1576,20
512417600,3684,2
513701900,5575,21
521902899,264,1
514689816,165,8
544577748,5107,2
547246175,4392,2
556114719,1200,2
519142090,1481,2
518900998,530,1
513434408,535,3
512944480,4841,2
557220015,1526,6
516308065,5133,3
559066418,2443,2
516061440,4951,4
513038849,5853,5
523399700,5853,4
513651202,5793,80
519905787,3723,1
518835947,5731,1
514238948,3924,3
553913670,5844,1
516119953,4823,11
540460009,5817,3
514184155,3928,3
513590675,4936,16
530599462,257,20
522774535,5236,2
512506259,68,2
513141918,5280,3
520953519,1610,4
554478732,2750,1
529150646,3963,3
535164312,1996,1
517253985,4485,2
522102958,2750,1
563246226,4398,1
513682042,1272,1
559025797,1186,3
547627764,3836,1
525529227,2116,10
533636920,1605,4
515501431,5931,9
541984382,3289,1
512840323,358,1
514732849,3893,1
512577373,1103,1
517317154,5648,3
513353375,4467,2
545030026,5188,2
547302248,5853,4
513323487,4583,1
512785499,1481,2
516243939,610,2
512739325,201,12
518711580,1708,1
560555609,4626,14
542293798,2528,43
512597782,1385,1
513020726,4961,2
517238241,4086,2
513144912,4366,4
512680016,1889,1
542322010,4691,18
512460805,1688,3
514677718,1053,2
543459553,1641,84
547195496,275,1
516054918,3065,2
555783119,1832,5
512723212,3963,2
512873162,2655,6
558025013,610,2
555792709,3316,1
536996398,2678,1
554295345,4209,1
533309115,5495,3
516856902,1483,2
546763622,4058,1
533291245,5584,1
550362373,130,3
514591020,3893,2
515347624,5817,7
515184897,5835,2
512861469,5293,11
546412785,115,3
530236732,152,2
545694895,5702,2
512649814,198,1
523512329,5612,2
530605746,5131,1
515631457,2919,1
552388048,3613,56
560385694,4726,9
517534812,4934,1
513185782,2662,3
549779670,1889,2
514088696,4209,2
549562820,3051,1
515240336,5479,5
514503764,1287,4
512606476,5731,1
533325131,261,6
514998115,1168,26
549006452,2534,4
555597248,5817,2
513416856,1292,25
556462829,275,3
547588210,1021,1
566165785,4433,13
534335288,4064,2
514966854,3139,10
553832213,5731,2
513911395,5449,2
512696622,1536,2
512538521,1760,4
521138193,5293,5
514986856,1733,1
512686302,1200,2
512791916,1272,3
512381616,2301,2
531604401,1207,192
547466777,1867,30
514285985,2425,6
519209046,4729,1
535879990,2774,2
514002920,4691,2
515196236,3972,1
537309486,2901,16
514745260,3905,1
540071125,1477,1
513563215,3026,1
513571755,1466,1
544469945,1404,26
518457201,5050,8
527220211,1837,2
562275686,4099,9
517970081,2750,2
512750674,3316,1
512424032,1974,6
512424032,3989,15
526040488,2534,2
560811634,1747,3
518376424,4948,4
513679395,1641,6
515997587,2517,1
514933697,3591,2
514029574,259,1
518511170,1739,1
553473300,256,3
551842337,3893,10
518289916,5459,2
529071923,36,7
512642988,960,3
512859395,3025,3
518141315,261,1
530162774,198,5
512980445,4456,2
535447197,1177,1
512609720,5441,23
522770793,5236,3
543196954,1012,1
534203698,4703,2
513245367,217,2
513725658,2816,1
513176254,5826,2
513144996,3905,4
534758917,5554,7
512725178,4583,1
522428014,177,3
514552649,1763,1
514829906,4392,6
547732644,1752,1
560733669,3507,2
512493131,1688,7
512531233,4252,1
518711580,4583,3
513242435,1404,3
513058660,4729,4
541207057,257,1
517317154,1769,3
512897813,3835,2
513636805,1867,3
512903020,496,1
555514716,1542,5
559976245,1292,2
512550629,5608,1
513611029,551,3
545152586,5131,1
512377700,2425,1
559976245,2955,6
540225101,4353,12
556796217,275,9
513465064,1757,1
534803729,1182,1
518438765,247,1
514465891,3928,1
513921493,4795,7
513919366,2720,17
515036954,4467,6
512773059,3690,2
512859052,4528,1
514651264,3905,1
512548361,5716,2
558097670,1178,3
538130602,3931,2
512581804,120,2
513590675,4757,1
529385967,518,25
526162541,1480,2
539151213,3082,3
547188575,1097,2
529385967,1197,27
514313044,4884,1
512762688,1558,25
526911468,261,1
523374420,4583,4
535447197,2682,1
544922511,2655,3
517672882,3613,4
550541879,986,3
519854482,1522,1
546784160,92,1
513179975,5705,2
512773059,2674,2
531604401,4635,1
556444203,1420,6
524261028,5931,3
546998567,1297,2
555330185,2662,2
546784160,4558,2
514378384,4086,1
556796217,101,1
531193893,4007,10
513199113,1760,65
512489945,3980,1
548615091,1728,1
559575286,5816,5
514193602,362,1
512548441,1768,1
512798931,5411,1
513601827,1304,1
534803729,4707,6
532509330,160,1
555373493,5725,1
535694131,2750,4
513716277,3438,1
552865957,2633,16
512493131,494,2
555367699,3836,5
512440887,1455,1
529196828,1288,2
512944480,494,19
552319585,557,5
560873997,2420,1
513613026,5086,1
542065090,4536,6
558350222,2638,2
513978569,4569,2
512458385,5648,4
553096806,555,1
513323487,3989,1
542222643,5320,36
512373660,5369,6
536484348,1053,1
519367815,114,1
513002313,77,10
513586787,1351,1
540620028,3216,2
512840329,4583,2
530460823,1752,1
512550629,2662,2
517693050,5501,1
523713791,3773,1
560585156,5331,1
515540807,1747,16
512765540,5864,4
547199156,544,4
512405193,2633,1
512887113,2630,10
514677718,88,3
556993671,5385,1
512986944,2671,1
555373493,5793,42
546838746,500,1
512565330,5793,18
512840323,1218,5
513196084,285,1
515731292,5853,4
512690492,4328,12
513503095,547,1
514402940,5768,1
512801900,2673,1
513063090,2630,2
512414255,894,1
543166158,1936,3
513619654,2720,1
550468446,3438,1
537473939,3082,1
514412671,4737,1
512903020,551,10
535447197,4559,1
513012935,1519,2
524153511,1492,2
542030709,555,2
559426147,1752,6
549530613,5931,2
545978878,767,10
524105476,4244,1
512576856,5331,1
553832213,4912,1
512746875,3507,1
512503114,2681,6
512364960,5130,5
542347718,1119,1
513673597,5358,2
514829906,1072,3
554197940,5575,1
514243638,4149,2
513828022,2763,10
545743740,5937,17
513576942,1519,3
513953597,5058,1
512547126,4133,6
512413533,1822,2
518711580,3544,1
561541981,2722,2
513846960,114,3
555487664,551,1
513114353,4823,1
513590515,3843,2
512506398,3963,2
554839515,547,1
513040391,3065,5
512443301,5449,2
529776714,787,1
557888508,3893,5
550178687,2831,1
525057509,2443,60
558305089,3444,1
512381616,3757,4
516876899,4122,1
512613383,152,4
525351013,5136,4
549889513,2612,2
513330442,2593,3
518562310,2676,8
513507557,767,2
525290088,4884,4
513598544,1907,2
549372171,2761,3
512649814,1455,1
512964946,661,1
512416626,2668,31
514002920,3931,2
513658146,1754,3
515601425,5584,1
512530773,1476,49
516770156,5817,7
518673586,1287,1
512458385,4583,5
513056893,4635,2
512543853,3630,1
517317154,1690,1
529150646,4881,5
512840329,2758,1
513183733,233,9
518673586,5042,1
553799228,262,2
514428225,4884,24
514414554,968,1
515939013,5853,4
515938230,77,8
512737819,257,1
513276304,4392,9
519315719,4558,1
555466615,1723,1
512378328,2571,1
514879260,3893,2
514040181,2748,2
555979535,5893,2
513161222,1399,1
513020726,3721,1
518511170,5584,13
535916311,3221,1
513611029,2378,2
512928624,2717,2
512373660,968,1
514056557,794,1
512748715,1610,15
553997847,5828,1
530275030,1160,2
540582925,2690,2
513176254,1271,3
558434831,2672,23
513950750,1619,2
518923847,217,4
515240336,77,24
513427889,1619,1
513260788,5414,3
553997847,3025,1
512850893,638,2
512843916,943,3
512367874,2188,2
514886641,5188,1
514502538,2649,2
558256319,3963,1
552319585,1519,1
542429103,411,8
512445341,5052,1
512747113,4757,1
556093292,5441,3
530681876,1073,2
513344921,1477,16
512498476,3931,1
512979029,2641,9
513253670,5756,3
554608253,994,88
518376424,3893,8
514268020,1189,16
545086731,2641,34
513851865,2580,19
541866032,1608,1
512843916,3341,5
513611029,2325,1
536996398,1763,1
512881916,271,1
526541032,5385,38
521451601,2429,1
544348327,2006,3
545391407,1178,2
512686302,5236,25
546796026,3914,1
513282718,3903,2
514428340,3336,1
521805306,3963,21
514238948,2252,1
543196954,3307,2
540071125,1747,1
517370027,1821,2
514402940,5729,3
544269600,5136,2
526932869,656,3
513703420,59,3
519749599,994,1
553913670,544,1
560873997,1708,2
519225509,960,1
513193844,4420,13
512802137,256,2
512535530,256,1
512939831,77,2
515830479,2593,1
513344921,1414,2
561587750,4881,14
552991222,4204,6
513542916,4761,1
512377260,5813,8
513919366,5679,1
512503114,5376,4
512634294,1269,22
536844761,4905,2
513004352,5293,1
527080004,5554,4
513765053,4694,8
512538521,5898,1
561844591,936,1
513261695,5793,16
539151213,5816,1
529134784,5931,1
513212321,5793,8
560931405,2653,3
512803215,4635,3
522434483,4694,1
550117627,649,2
512643699,5584,1
559066418,4077,5
515103113,3881,5
513417271,5020,18
521041111,2756,3
559683204,1113,1
516668297,88,1
524019139,4328,1
513763313,4552,1
539941524,243,6
516597413,1641,11
512457485,3613,1
513428096,4061,1
546895983,1218,3
512856994,5318,1
561264320,1288,20
513076697,1176,1
513279940,5756,5
512572592,2425,4
512633977,371,2
512986944,271,1
553072529,535,2
533689881,264,31
551495100,2633,5
544427334,4726,1
534087255,362,2
555462091,233,2
535922489,3116,2
555373493,3928,1
512475871,5584,1
547766040,130,5
537309486,3139,1
553402581,771,1
512446128,3893,9
512426225,1420,1
556487328,2758,4
526766490,1972,3
560201908,5268,1
545743740,1753,1
547766040,3203,7
540774399,1747,1
539972643,2698,1
524387614,4881,8
512417600,4503,1
560706042,2375,4
535971005,2369,1
561399483,2667,2
512432406,771,1
514730793,4552,1
560372761,3836,2
513379798,2593,2
540629174,3066,5
517763276,1292,1
